 ranking_date |    lastname     | pos |         max_age          
 2018-01-01   | Karlovic        |  80 | 38 years 10 mons 1 day
 2018-01-01   | Karlovic        |  80 | 38 years 10 mons 1 day
 2017-12-25   | Karlovic        |  80 | 38 years 9 mons 25 days
 2017-12-25   | Karlovic        |  80 | 38 years 9 mons 25 days
 2017-12-18   | Karlovic        |  80 | 38 years 9 mons 18 days
 2017-12-18   | Karlovic        |  80 | 38 years 9 mons 18 days
 2017-12-11   | Karlovic        |  80 | 38 years 9 mons 11 days
 2017-12-11   | Karlovic        |  80 | 38 years 9 mons 11 days
 2017-12-04   | Karlovic        |  80 | 38 years 9 mons 4 days
 2017-12-04   | Karlovic        |  80 | 38 years 9 mons 4 days
 2017-11-27   | Karlovic        |  80 | 38 years 8 mons 27 days
 2017-11-27   | Karlovic        |  80 | 38 years 8 mons 27 days
 2015-03-02   | Stepanek        |  80 | 36 years 3 mons 5 days
 2015-03-02   | Stepanek        |  80 | 36 years 3 mons 5 days
 2014-10-20   | Haas            |  80 | 36 years 6 mons 17 days
 2014-10-20   | Haas            |  80 | 36 years 6 mons 17 days
 2012-06-18   | Ramirez Hidalgo |  80 | 34 years 5 mons 12 days
 2012-06-18   | Ramirez Hidalgo |  80 | 34 years 5 mons 12 days
 1997-02-10   | Hlasek          |  80 | 32 years 2 mons 28 days
 1997-02-10   | Hlasek          |  80 | 32 years 2 mons 28 days
 1997-02-03   | Hlasek          |  80 | 32 years 2 mons 21 days
 1997-02-03   | Hlasek          |  80 | 32 years 2 mons 21 days
 1997-01-27   | Hlasek          |  80 | 32 years 2 mons 15 days
 1997-01-27   | Hlasek          |  80 | 32 years 2 mons 15 days
 1996-04-29   | Wilander        |  80 | 31 years 8 mons 7 days
 1996-04-29   | Wilander        |  80 | 31 years 8 mons 7 days
 1986-04-14   | Kirmayr         |  80 | 35 years 6 mons 21 days
 1986-04-14   | Kirmayr         |  80 | 35 years 6 mons 21 days
 1986-04-07   | Kirmayr         |  80 | 35 years 6 mons 14 days
 1986-04-07   | Kirmayr         |  80 | 35 years 6 mons 14 days
 1986-03-24   | Kirmayr         |  80 | 35 years 6 mons 1 day
 1986-03-24   | Kirmayr         |  80 | 35 years 6 mons 1 day
 1986-03-03   | Kirmayr         |  80 | 35 years 5 mons 10 days
 1986-03-03   | Kirmayr         |  80 | 35 years 5 mons 10 days
 2015-03-09   | Stepanek        |  81 | 36 years 3 mons 12 days
 2015-03-09   | Stepanek        |  81 | 36 years 3 mons 12 days
 2012-06-11   | Ramirez Hidalgo |  81 | 34 years 5 mons 5 days
 2012-06-11   | Ramirez Hidalgo |  81 | 34 years 5 mons 5 days
 2002-07-29   | Clavet          |  81 | 33 years 9 mons 5 days
 2002-07-29   | Clavet          |  81 | 33 years 9 mons 5 days
 2002-07-15   | Clavet          |  81 | 33 years 8 mons 22 days
 2002-07-15   | Clavet          |  81 | 33 years 8 mons 22 days
 2002-07-08   | Clavet          |  81 | 33 years 8 mons 15 days
 2002-07-08   | Clavet          |  81 | 33 years 8 mons 15 days
 2001-12-03   | Gustafsson      |  81 | 34 years 11 mons
 2001-12-03   | Gustafsson      |  81 | 34 years 11 mons
 2001-11-26   | Gustafsson      |  81 | 34 years 10 mons 23 days
 2001-11-26   | Gustafsson      |  81 | 34 years 10 mons 23 days
 2001-11-19   | Gustafsson      |  81 | 34 years 10 mons 16 days
 2001-11-19   | Gustafsson      |  81 | 34 years 10 mons 16 days
 2001-09-03   | Gustafsson      |  81 | 34 years 8 mons
 2001-09-03   | Gustafsson      |  81 | 34 years 8 mons
 2001-08-27   | Gustafsson      |  81 | 34 years 7 mons 24 days
 2001-08-27   | Gustafsson      |  81 | 34 years 7 mons 24 days
 2001-08-20   | Gustafsson      |  81 | 34 years 7 mons 17 days
 2001-08-20   | Gustafsson      |  81 | 34 years 7 mons 17 days
 1999-08-23   | Pozzi           |  81 | 34 years 2 mons 6 days
 1999-08-23   | Pozzi           |  81 | 34 years 2 mons 6 days
 1999-08-16   | Pozzi           |  81 | 34 years 1 mon 29 days
 1999-08-16   | Pozzi           |  81 | 34 years 1 mon 29 days
 1999-08-09   | Pozzi           |  81 | 34 years 1 mon 22 days
 1999-08-09   | Pozzi           |  81 | 34 years 1 mon 22 days
 1998-02-02   | Pozzi           |  81 | 32 years 7 mons 15 days
 1998-02-02   | Pozzi           |  81 | 32 years 7 mons 15 days
 1986-05-19   | Kirmayr         |  81 | 35 years 7 mons 26 days
 1986-05-19   | Kirmayr         |  81 | 35 years 7 mons 26 days
 1986-03-17   | Kirmayr         |  81 | 35 years 5 mons 24 days
 1986-03-17   | Kirmayr         |  81 | 35 years 5 mons 24 days
 2018-04-30   | Karlovic        |  82 | 39 years 2 mons 2 days
 2018-04-30   | Karlovic        |  82 | 39 years 2 mons 2 days
 2012-06-25   | Ramirez Hidalgo |  82 | 34 years 5 mons 19 days
 2012-06-25   | Ramirez Hidalgo |  82 | 34 years 5 mons 19 days
 2010-07-26   | Schuettler      |  82 | 34 years 3 mons 1 day
 2010-07-26   | Schuettler      |  82 | 34 years 3 mons 1 day
 2010-06-07   | Schuettler      |  82 | 34 years 1 mon 12 days
 2010-06-07   | Schuettler      |  82 | 34 years 1 mon 12 days
 2002-09-16   | Clavet          |  82 | 33 years 10 mons 23 days
 2002-09-16   | Clavet          |  82 | 33 years 10 mons 23 days
 2002-07-22   | Clavet          |  82 | 33 years 8 mons 29 days
 2002-07-22   | Clavet          |  82 | 33 years 8 mons 29 days
 2002-05-13   | Clavet          |  82 | 33 years 6 mons 20 days
 2002-05-13   | Clavet          |  82 | 33 years 6 mons 20 days
 2001-12-31   | Gustafsson      |  82 | 34 years 11 mons 28 days
 2001-12-31   | Gustafsson      |  82 | 34 years 11 mons 28 days
 2001-12-24   | Gustafsson      |  82 | 34 years 11 mons 21 days
 2001-12-24   | Gustafsson      |  82 | 34 years 11 mons 21 days
 2001-12-17   | Gustafsson      |  82 | 34 years 11 mons 14 days
 2001-12-17   | Gustafsson      |  82 | 34 years 11 mons 14 days
 2001-12-10   | Gustafsson      |  82 | 34 years 11 mons 7 days
 2001-12-10   | Gustafsson      |  82 | 34 years 11 mons 7 days
 2001-08-13   | Gustafsson      |  82 | 34 years 7 mons 10 days
 2001-08-13   | Gustafsson      |  82 | 34 years 7 mons 10 days
 1999-08-02   | Pozzi           |  82 | 34 years 1 mon 15 days
 1999-08-02   | Pozzi           |  82 | 34 years 1 mon 15 days
 1999-07-05   | Pozzi           |  82 | 34 years 18 days
 1999-07-05   | Pozzi           |  82 | 34 years 18 days
 1999-06-28   | Pozzi           |  82 | 34 years 11 days
 1999-06-28   | Pozzi           |  82 | 34 years 11 days
 1999-06-21   | Pozzi           |  82 | 34 years 4 days
 1999-06-21   | Pozzi           |  82 | 34 years 4 days
 1997-02-24   | Hlasek          |  82 | 32 years 3 mons 12 days
 1997-02-24   | Hlasek          |  82 | 32 years 3 mons 12 days
 1997-02-17   | Hlasek          |  82 | 32 years 3 mons 5 days
 1997-02-17   | Hlasek          |  82 | 32 years 3 mons 5 days
 1986-02-03   | Kirmayr         |  82 | 35 years 4 mons 10 days
 1986-02-03   | Kirmayr         |  82 | 35 years 4 mons 10 days
 2012-08-13   | Ramirez Hidalgo |  83 | 34 years 7 mons 7 days
 2012-08-13   | Ramirez Hidalgo |  83 | 34 years 7 mons 7 days
 2012-08-06   | Ramirez Hidalgo |  83 | 34 years 7 mons
 2012-08-06   | Ramirez Hidalgo |  83 | 34 years 7 mons
 2012-07-09   | Ramirez Hidalgo |  83 | 34 years 6 mons 3 days
 2012-07-09   | Ramirez Hidalgo |  83 | 34 years 6 mons 3 days
 2011-03-07   | Schuettler      |  83 | 34 years 10 mons 12 days
 2011-03-07   | Schuettler      |  83 | 34 years 10 mons 12 days
 2011-01-17   | Schuettler      |  83 | 34 years 8 mons 22 days
 2011-01-17   | Schuettler      |  83 | 34 years 8 mons 22 days
 2010-10-11   | Schuettler      |  83 | 34 years 5 mons 16 days
 2010-10-11   | Schuettler      |  83 | 34 years 5 mons 16 days
 2002-08-19   | Clavet          |  83 | 33 years 9 mons 26 days
 2002-08-19   | Clavet          |  83 | 33 years 9 mons 26 days
 1999-07-26   | Pozzi           |  83 | 34 years 1 mon 9 days
 1999-07-26   | Pozzi           |  83 | 34 years 1 mon 9 days
 1999-07-19   | Pozzi           |  83 | 34 years 1 mon 2 days
 1999-07-19   | Pozzi           |  83 | 34 years 1 mon 2 days
 1999-07-12   | Pozzi           |  83 | 34 years 25 days
 1999-07-12   | Pozzi           |  83 | 34 years 25 days
 1999-06-07   | Pozzi           |  83 | 33 years 11 mons 20 days
 1999-06-07   | Pozzi           |  83 | 33 years 11 mons 20 days
 1998-02-23   | Pozzi           |  83 | 32 years 8 mons 6 days
 1998-02-23   | Pozzi           |  83 | 32 years 8 mons 6 days
 1998-02-16   | Pozzi           |  83 | 32 years 7 mons 29 days
 1998-02-16   | Pozzi           |  83 | 32 years 7 mons 29 days
 1998-02-09   | Pozzi           |  83 | 32 years 7 mons 22 days
 1998-02-09   | Pozzi           |  83 | 32 years 7 mons 22 days
 1993-02-08   | Connors         |  83 | 40 years 5 mons 6 days
 1993-02-08   | Connors         |  83 | 40 years 5 mons 6 days
 1992-11-16   | Connors         |  83 | 40 years 2 mons 14 days
 1992-11-16   | Connors         |  83 | 40 years 2 mons 14 days
 1988-04-25   | Vilas           |  83 | 35 years 8 mons 8 days
 1988-04-25   | Vilas           |  83 | 35 years 8 mons 8 days
 1986-10-27   | Kirmayr         |  83 | 36 years 1 mon 4 days
 1986-10-27   | Kirmayr         |  83 | 36 years 1 mon 4 days
 1986-09-08   | Kirmayr         |  83 | 35 years 11 mons 15 days
 1986-09-08   | Kirmayr         |  83 | 35 years 11 mons 15 days
 1986-05-12   | Kirmayr         |  83 | 35 years 7 mons 19 days
 1986-05-12   | Kirmayr         |  83 | 35 years 7 mons 19 days
 1986-02-24   | Kirmayr         |  83 | 35 years 5 mons 1 day
 1986-02-24   | Kirmayr         |  83 | 35 years 5 mons 1 day
 2018-05-07   | Karlovic        |  84 | 39 years 2 mons 7 days
 2018-05-07   | Karlovic        |  84 | 39 years 2 mons 7 days
 2014-10-27   | Haas            |  84 | 36 years 6 mons 24 days
 2014-10-27   | Haas            |  84 | 36 years 6 mons 24 days
 2011-01-10   | Schuettler      |  84 | 34 years 8 mons 15 days
 2011-01-10   | Schuettler      |  84 | 34 years 8 mons 15 days
 2011-01-03   | Schuettler      |  84 | 34 years 8 mons 8 days
 2011-01-03   | Schuettler      |  84 | 34 years 8 mons 8 days
 2010-12-27   | Schuettler      |  84 | 34 years 8 mons 2 days
 2010-12-27   | Schuettler      |  84 | 34 years 8 mons 2 days
 2010-12-20   | Schuettler      |  84 | 34 years 7 mons 25 days
 2010-12-20   | Schuettler      |  84 | 34 years 7 mons 25 days
 2010-12-13   | Schuettler      |  84 | 34 years 7 mons 18 days
 2010-12-13   | Schuettler      |  84 | 34 years 7 mons 18 days
 2010-12-06   | Schuettler      |  84 | 34 years 7 mons 11 days
 2010-12-06   | Schuettler      |  84 | 34 years 7 mons 11 days
 2010-11-29   | Schuettler      |  84 | 34 years 7 mons 4 days
 2010-11-29   | Schuettler      |  84 | 34 years 7 mons 4 days
 2010-10-04   | Schuettler      |  84 | 34 years 5 mons 9 days
 2010-10-04   | Schuettler      |  84 | 34 years 5 mons 9 days
 2010-07-12   | Schuettler      |  84 | 34 years 2 mons 17 days
 2010-07-12   | Schuettler      |  84 | 34 years 2 mons 17 days
 2010-07-05   | Schuettler      |  84 | 34 years 2 mons 10 days
 2010-07-05   | Schuettler      |  84 | 34 years 2 mons 10 days
 2002-09-09   | Clavet          |  84 | 33 years 10 mons 16 days
 2002-09-09   | Clavet          |  84 | 33 years 10 mons 16 days
 2002-09-02   | Clavet          |  84 | 33 years 10 mons 9 days
 2002-09-02   | Clavet          |  84 | 33 years 10 mons 9 days
 2002-08-26   | Clavet          |  84 | 33 years 10 mons 2 days
 2002-08-26   | Clavet          |  84 | 33 years 10 mons 2 days
 2001-09-10   | Gustafsson      |  84 | 34 years 8 mons 7 days
 2001-09-10   | Gustafsson      |  84 | 34 years 8 mons 7 days
 2001-07-30   | Gustafsson      |  84 | 34 years 6 mons 27 days
 2001-07-30   | Gustafsson      |  84 | 34 years 6 mons 27 days
 1999-09-06   | Pozzi           |  84 | 34 years 2 mons 19 days
 1999-09-06   | Pozzi           |  84 | 34 years 2 mons 19 days
 1999-08-30   | Pozzi           |  84 | 34 years 2 mons 13 days
 1999-08-30   | Pozzi           |  84 | 34 years 2 mons 13 days
 1997-03-03   | Hlasek          |  84 | 32 years 3 mons 21 days
 1997-03-03   | Hlasek          |  84 | 32 years 3 mons 21 days
 1993-01-04   | Connors         |  84 | 40 years 4 mons 2 days
 1993-01-04   | Connors         |  84 | 40 years 4 mons 2 days
 1992-12-28   | Connors         |  84 | 40 years 3 mons 26 days
 1992-12-28   | Connors         |  84 | 40 years 3 mons 26 days
 1992-12-21   | Connors         |  84 | 40 years 3 mons 19 days
 1992-12-21   | Connors         |  84 | 40 years 3 mons 19 days
 1992-12-14   | Connors         |  84 | 40 years 3 mons 12 days
 1992-12-14   | Connors         |  84 | 40 years 3 mons 12 days
 1992-12-07   | Connors         |  84 | 40 years 3 mons 5 days
 1992-12-07   | Connors         |  84 | 40 years 3 mons 5 days
 1992-11-30   | Connors         |  84 | 40 years 2 mons 28 days
 1992-11-30   | Connors         |  84 | 40 years 2 mons 28 days
 1992-11-23   | Connors         |  84 | 40 years 2 mons 21 days
 1992-11-23   | Connors         |  84 | 40 years 2 mons 21 days
 1992-11-09   | Connors         |  84 | 40 years 2 mons 7 days
 1992-11-09   | Connors         |  84 | 40 years 2 mons 7 days
 1986-09-15   | Kirmayr         |  84 | 35 years 11 mons 22 days
 1986-09-15   | Kirmayr         |  84 | 35 years 11 mons 22 days
 1984-06-25   | Alexander       |  84 | 32 years 11 mons 21 days
 1984-06-25   | Alexander       |  84 | 32 years 11 mons 21 days
 2012-11-19   | Ramirez Hidalgo |  85 | 34 years 10 mons 13 days
 2012-11-19   | Ramirez Hidalgo |  85 | 34 years 10 mons 13 days
 2012-08-20   | Ramirez Hidalgo |  85 | 34 years 7 mons 14 days
 2012-08-20   | Ramirez Hidalgo |  85 | 34 years 7 mons 14 days
 2011-04-18   | Schuettler      |  85 | 34 years 11 mons 23 days
 2011-04-18   | Schuettler      |  85 | 34 years 11 mons 23 days
 2010-11-22   | Schuettler      |  85 | 34 years 6 mons 27 days
 2010-11-22   | Schuettler      |  85 | 34 years 6 mons 27 days
 2010-06-21   | Schuettler      |  85 | 34 years 1 mon 26 days
 2010-06-21   | Schuettler      |  85 | 34 years 1 mon 26 days
 2010-04-26   | Schuettler      |  85 | 34 years 1 day
 2010-04-26   | Schuettler      |  85 | 34 years 1 day
 2010-02-15   | Santoro         |  85 | 37 years 2 mons 6 days
 2010-02-15   | Santoro         |  85 | 37 years 2 mons 6 days
 2008-02-25   | Bjorkman        |  85 | 35 years 11 mons 2 days
 2008-02-25   | Bjorkman        |  85 | 35 years 11 mons 2 days
 2006-11-06   | Norman          |  85 | 35 years 8 mons 5 days
 2006-11-06   | Norman          |  85 | 35 years 8 mons 5 days
 2001-10-01   | Gustafsson      |  85 | 34 years 8 mons 29 days
 2001-10-01   | Gustafsson      |  85 | 34 years 8 mons 29 days
 1996-05-06   | Wilander        |  85 | 31 years 8 mons 15 days
 1996-05-06   | Wilander        |  85 | 31 years 8 mons 15 days
 1996-04-15   | Wilander        |  85 | 31 years 7 mons 24 days
 1996-04-15   | Wilander        |  85 | 31 years 7 mons 24 days
 1996-04-08   | Wilander        |  85 | 31 years 7 mons 17 days
 1996-04-08   | Wilander        |  85 | 31 years 7 mons 17 days
 1996-04-01   | Wilander        |  85 | 31 years 7 mons 10 days
 1996-04-01   | Wilander        |  85 | 31 years 7 mons 10 days
 1993-01-11   | Connors         |  85 | 40 years 4 mons 9 days
 1993-01-11   | Connors         |  85 | 40 years 4 mons 9 days
 1986-10-20   | Kirmayr         |  85 | 36 years 27 days
 1986-10-20   | Kirmayr         |  85 | 36 years 27 days
 1985-07-08   | Gullikson       |  85 | 33 years 10 mons
 1985-07-08   | Gullikson       |  85 | 33 years 10 mons
 2015-03-23   | Stepanek        |  86 | 36 years 3 mons 26 days
 2015-03-23   | Stepanek        |  86 | 36 years 3 mons 26 days
 2011-04-11   | Schuettler      |  86 | 34 years 11 mons 16 days
 2011-04-11   | Schuettler      |  86 | 34 years 11 mons 16 days
 2010-11-15   | Schuettler      |  86 | 34 years 6 mons 20 days
 2010-11-15   | Schuettler      |  86 | 34 years 6 mons 20 days
 2008-02-18   | Bjorkman        |  86 | 35 years 10 mons 26 days
 2008-02-18   | Bjorkman        |  86 | 35 years 10 mons 26 days
 1999-10-04   | Pozzi           |  86 | 34 years 3 mons 17 days
 1999-10-04   | Pozzi           |  86 | 34 years 3 mons 17 days
 1999-09-27   | Pozzi           |  86 | 34 years 3 mons 10 days
 1999-09-27   | Pozzi           |  86 | 34 years 3 mons 10 days
 1997-03-10   | Hlasek          |  86 | 32 years 3 mons 28 days
 1997-03-10   | Hlasek          |  86 | 32 years 3 mons 28 days
 1986-09-29   | Kirmayr         |  86 | 36 years 6 days
 1986-09-29   | Kirmayr         |  86 | 36 years 6 days
 1984-10-01   | Alexander       |  86 | 33 years 2 mons 28 days
 1984-10-01   | Alexander       |  86 | 33 years 2 mons 28 days
 2011-04-04   | Schuettler      |  87 | 34 years 11 mons 9 days
 2011-04-04   | Schuettler      |  87 | 34 years 11 mons 9 days
 2011-03-21   | Schuettler      |  87 | 34 years 10 mons 26 days
 2011-03-21   | Schuettler      |  87 | 34 years 10 mons 26 days
 2010-11-08   | Schuettler      |  87 | 34 years 6 mons 13 days
 2010-11-08   | Schuettler      |  87 | 34 years 6 mons 13 days
 2010-03-22   | Schuettler      |  87 | 33 years 10 mons 27 days
 2010-03-22   | Schuettler      |  87 | 33 years 10 mons 27 days
 2010-02-08   | Santoro         |  87 | 37 years 1 mon 30 days
 2010-02-08   | Santoro         |  87 | 37 years 1 mon 30 days
 2006-10-30   | Norman          |  87 | 35 years 7 mons 29 days
 2006-10-30   | Norman          |  87 | 35 years 7 mons 29 days
 2002-08-12   | Clavet          |  87 | 33 years 9 mons 19 days
 2002-08-12   | Clavet          |  87 | 33 years 9 mons 19 days
 2002-08-05   | Clavet          |  87 | 33 years 9 mons 12 days
 2002-08-05   | Clavet          |  87 | 33 years 9 mons 12 days
 2002-04-29   | Clavet          |  87 | 33 years 6 mons 5 days
 2002-04-29   | Clavet          |  87 | 33 years 6 mons 5 days
 1999-09-13   | Pozzi           |  87 | 34 years 2 mons 26 days
 1999-09-13   | Pozzi           |  87 | 34 years 2 mons 26 days
 1986-10-13   | Kirmayr         |  87 | 36 years 20 days
 1986-10-13   | Kirmayr         |  87 | 36 years 20 days
 1986-10-06   | Kirmayr         |  87 | 36 years 13 days
 1986-10-06   | Kirmayr         |  87 | 36 years 13 days
 2018-04-09   | Karlovic        |  88 | 39 years 1 mon 9 days
 2018-04-09   | Karlovic        |  88 | 39 years 1 mon 9 days
 2018-04-02   | Karlovic        |  88 | 39 years 1 mon 2 days
 2018-04-02   | Karlovic        |  88 | 39 years 1 mon 2 days
 2012-11-12   | Ramirez Hidalgo |  88 | 34 years 10 mons 6 days
 2012-11-12   | Ramirez Hidalgo |  88 | 34 years 10 mons 6 days
 2010-08-16   | Schuettler      |  88 | 34 years 3 mons 21 days
 2010-08-16   | Schuettler      |  88 | 34 years 3 mons 21 days
 2010-07-19   | Schuettler      |  88 | 34 years 2 mons 24 days
 2010-07-19   | Schuettler      |  88 | 34 years 2 mons 24 days
 2010-02-01   | Santoro         |  88 | 37 years 1 mon 23 days
 2010-02-01   | Santoro         |  88 | 37 years 1 mon 23 days
 2002-04-22   | Clavet          |  88 | 33 years 5 mons 29 days
 2002-04-22   | Clavet          |  88 | 33 years 5 mons 29 days
 2001-09-24   | Gustafsson      |  88 | 34 years 8 mons 21 days
 2001-09-24   | Gustafsson      |  88 | 34 years 8 mons 21 days
 2001-09-17   | Gustafsson      |  88 | 34 years 8 mons 14 days
 2001-09-17   | Gustafsson      |  88 | 34 years 8 mons 14 days
 2000-04-03   | Agenor          |  88 | 35 years 4 mons 20 days
 2000-04-03   | Agenor          |  88 | 35 years 4 mons 20 days
 2000-02-28   | Agenor          |  88 | 35 years 3 mons 15 days
 2000-02-28   | Agenor          |  88 | 35 years 3 mons 15 days
 1999-09-20   | Pozzi           |  88 | 34 years 3 mons 3 days
 1999-09-20   | Pozzi           |  88 | 34 years 3 mons 3 days
 1995-01-30   | Lendl           |  88 | 34 years 10 mons 23 days
 1995-01-30   | Lendl           |  88 | 34 years 10 mons 23 days
 1993-01-25   | Connors         |  88 | 40 years 4 mons 23 days
 1993-01-25   | Connors         |  88 | 40 years 4 mons 23 days
 1993-01-18   | Connors         |  88 | 40 years 4 mons 16 days
 1993-01-18   | Connors         |  88 | 40 years 4 mons 16 days
 1992-11-02   | Connors         |  88 | 40 years 2 mons
 1992-11-02   | Connors         |  88 | 40 years 2 mons
 1986-09-22   | Kirmayr         |  88 | 35 years 11 mons 29 days
 1986-09-22   | Kirmayr         |  88 | 35 years 11 mons 29 days
 1984-11-26   | Gullikson       |  88 | 33 years 2 mons 18 days
 1984-11-26   | Gullikson       |  88 | 33 years 2 mons 18 days
 2018-02-12   | Karlovic        |  89 | 38 years 11 mons 12 days
 2018-02-12   | Karlovic        |  89 | 38 years 11 mons 12 days
 2018-01-15   | Karlovic        |  89 | 38 years 10 mons 15 days
 2018-01-15   | Karlovic        |  89 | 38 years 10 mons 15 days
 2018-01-08   | Karlovic        |  89 | 38 years 10 mons 8 days
 2018-01-08   | Karlovic        |  89 | 38 years 10 mons 8 days
 2011-05-02   | Russell         |  89 | 33 years 1 day
 2011-05-02   | Russell         |  89 | 33 years 1 day
 2010-03-01   | Schuettler      |  89 | 33 years 10 mons 6 days
 2010-03-01   | Schuettler      |  89 | 33 years 10 mons 6 days
 2002-02-18   | Gustafsson      |  89 | 35 years 1 mon 15 days
 2002-02-18   | Gustafsson      |  89 | 35 years 1 mon 15 days
 2000-05-15   | Agenor          |  89 | 35 years 6 mons 2 days
 2000-05-15   | Agenor          |  89 | 35 years 6 mons 2 days
 2000-03-27   | Agenor          |  89 | 35 years 4 mons 14 days
 2000-03-27   | Agenor          |  89 | 35 years 4 mons 14 days
 2000-03-20   | Agenor          |  89 | 35 years 4 mons 7 days
 2000-03-20   | Agenor          |  89 | 35 years 4 mons 7 days
 2000-03-13   | Agenor          |  89 | 35 years 4 mons
 2000-03-13   | Agenor          |  89 | 35 years 4 mons
 1986-11-03   | Kirmayr         |  89 | 36 years 1 mon 10 days
 1986-11-03   | Kirmayr         |  89 | 36 years 1 mon 10 days
 2018-02-05   | Karlovic        |  90 | 38 years 11 mons 5 days
 2018-02-05   | Karlovic        |  90 | 38 years 11 mons 5 days
 2018-01-29   | Karlovic        |  90 | 38 years 11 mons 1 day
 2018-01-29   | Karlovic        |  90 | 38 years 11 mons 1 day
 2013-01-07   | Ramirez Hidalgo |  90 | 35 years 1 day
 2013-01-07   | Ramirez Hidalgo |  90 | 35 years 1 day
 2012-07-23   | Ramirez Hidalgo |  90 | 34 years 6 mons 17 days
 2012-07-23   | Ramirez Hidalgo |  90 | 34 years 6 mons 17 days
 2011-06-20   | Russell         |  90 | 33 years 1 mon 19 days
 2011-06-20   | Russell         |  90 | 33 years 1 mon 19 days
 2010-09-27   | Schuettler      |  90 | 34 years 5 mons 2 days
 2010-09-27   | Schuettler      |  90 | 34 years 5 mons 2 days
 2010-09-20   | Schuettler      |  90 | 34 years 4 mons 25 days
 2010-09-20   | Schuettler      |  90 | 34 years 4 mons 25 days
 2010-08-23   | Schuettler      |  90 | 34 years 3 mons 28 days
 2010-08-23   | Schuettler      |  90 | 34 years 3 mons 28 days
 2010-03-08   | Schuettler      |  90 | 33 years 10 mons 13 days
 2010-03-08   | Schuettler      |  90 | 33 years 10 mons 13 days
 2006-11-13   | Norman          |  90 | 35 years 8 mons 12 days
 2006-11-13   | Norman          |  90 | 35 years 8 mons 12 days
 2006-10-23   | Norman          |  90 | 35 years 7 mons 22 days
 2006-10-23   | Norman          |  90 | 35 years 7 mons 22 days
 2002-09-30   | Clavet          |  90 | 33 years 11 mons 6 days
 2002-09-30   | Clavet          |  90 | 33 years 11 mons 6 days
 2000-03-06   | Agenor          |  90 | 35 years 3 mons 23 days
 2000-03-06   | Agenor          |  90 | 35 years 3 mons 23 days
 2000-02-14   | Agenor          |  90 | 35 years 3 mons 1 day
 2000-02-14   | Agenor          |  90 | 35 years 3 mons 1 day
 1993-02-01   | Connors         |  90 | 40 years 4 mons 29 days
 1993-02-01   | Connors         |  90 | 40 years 4 mons 29 days
 1984-07-09   | Alexander       |  90 | 33 years 5 days
 1984-07-09   | Alexander       |  90 | 33 years 5 days
 2013-02-11   | Ramirez Hidalgo |  91 | 35 years 1 mon 5 days
 2013-02-11   | Ramirez Hidalgo |  91 | 35 years 1 mon 5 days
 2013-02-04   | Ramirez Hidalgo |  91 | 35 years 29 days
 2013-02-04   | Ramirez Hidalgo |  91 | 35 years 29 days
 2013-01-14   | Ramirez Hidalgo |  91 | 35 years 8 days
 2013-01-14   | Ramirez Hidalgo |  91 | 35 years 8 days
 2012-12-31   | Ramirez Hidalgo |  91 | 34 years 11 mons 25 days
 2012-12-31   | Ramirez Hidalgo |  91 | 34 years 11 mons 25 days
 2012-12-24   | Ramirez Hidalgo |  91 | 34 years 11 mons 18 days
 2012-12-24   | Ramirez Hidalgo |  91 | 34 years 11 mons 18 days
 2012-12-17   | Ramirez Hidalgo |  91 | 34 years 11 mons 11 days
 2012-12-17   | Ramirez Hidalgo |  91 | 34 years 11 mons 11 days
 2012-12-10   | Ramirez Hidalgo |  91 | 34 years 11 mons 4 days
 2012-12-10   | Ramirez Hidalgo |  91 | 34 years 11 mons 4 days
 2012-12-03   | Ramirez Hidalgo |  91 | 34 years 10 mons 28 days
 2012-12-03   | Ramirez Hidalgo |  91 | 34 years 10 mons 28 days
 2012-10-15   | Ramirez Hidalgo |  91 | 34 years 9 mons 9 days
 2012-10-15   | Ramirez Hidalgo |  91 | 34 years 9 mons 9 days
 2012-09-17   | Ramirez Hidalgo |  91 | 34 years 8 mons 11 days
 2012-09-17   | Ramirez Hidalgo |  91 | 34 years 8 mons 11 days
 2012-07-16   | Ramirez Hidalgo |  91 | 34 years 6 mons 10 days
 2012-07-16   | Ramirez Hidalgo |  91 | 34 years 6 mons 10 days
 2011-06-13   | Russell         |  91 | 33 years 1 mon 12 days
 2011-06-13   | Russell         |  91 | 33 years 1 mon 12 days
 2010-09-13   | Schuettler      |  91 | 34 years 4 mons 18 days
 2010-09-13   | Schuettler      |  91 | 34 years 4 mons 18 days
 2010-08-30   | Schuettler      |  91 | 34 years 4 mons 5 days
 2010-08-30   | Schuettler      |  91 | 34 years 4 mons 5 days
 2010-04-12   | Schuettler      |  91 | 33 years 11 mons 17 days
 2010-04-12   | Schuettler      |  91 | 33 years 11 mons 17 days
 2010-04-05   | Schuettler      |  91 | 33 years 11 mons 10 days
 2010-04-05   | Schuettler      |  91 | 33 years 11 mons 10 days
 2010-02-22   | Santoro         |  91 | 37 years 2 mons 13 days
 2010-02-22   | Santoro         |  91 | 37 years 2 mons 13 days
 2002-04-08   | Gustafsson      |  91 | 35 years 3 mons 5 days
 2002-04-08   | Gustafsson      |  91 | 35 years 3 mons 5 days
 2002-04-01   | Gustafsson      |  91 | 35 years 2 mons 29 days
 2002-04-01   | Gustafsson      |  91 | 35 years 2 mons 29 days
